Granularity,Time_Elapsed,Mean CPU_Percentage,Max CPU_Percentage,Mean RAM_Percentage,Max RAM_Percentage,Mean RAM_Usage_GB,Max RAM_Usage_GB
4.0,1:30:47.889936,18.284292383065264,46.325,81.6139212423738,83.0,18.88105480894405,19.210556030273438
