Granularity,Time_Elapsed,Mean CPU_Percentage,Max CPU_Percentage,Mean RAM_Percentage,Max RAM_Percentage,Mean RAM_Usage_GB,Max RAM_Usage_GB
21.0,0:06:28.771074,24.555162337662335,61.3125,80.82649350649352,84.1,13.500897196980265,14.053245544433594
