Granularity,Time_Elapsed,Mean CPU_Percentage,Max CPU_Percentage,Mean RAM_Percentage,Max RAM_Percentage,Mean RAM_Usage_GB,Max RAM_Usage_GB
20.0,0:05:57.043176,20.316313559322033,39.575,81.18813559322034,89.4,13.561248068082131,14.928081512451172
