Granularity,Time_Elapsed,Mean CPU_Percentage,Max CPU_Percentage,Mean RAM_Percentage,Max RAM_Percentage,Mean RAM_Usage_GB,Max RAM_Usage_GB
22.0,0:06:51.809381,23.173713235294116,53.1375,81.58946078431373,82.4,13.628599550209794,13.762748718261719
