Granularity,Time_Elapsed,Mean CPU_Percentage,Max CPU_Percentage,Mean RAM_Percentage,Max RAM_Percentage,Mean RAM_Usage_GB,Max RAM_Usage_GB
28.0,0:06:35.468982,21.905803571428574,54.4125,87.8875,89.5,14.6800577786504,14.953350067138672
