Granularity,Time_Elapsed,Mean CPU_Percentage,Max CPU_Percentage,Mean RAM_Percentage,Max RAM_Percentage,Mean RAM_Usage_GB,Max RAM_Usage_GB
27.0,0:06:45.757703,22.501990049751242,48.4375,86.6850746268657,87.6,14.479231089501832,14.634315490722656
