Granularity,Time_Elapsed,Mean CPU_Percentage,Max CPU_Percentage,Mean RAM_Percentage,Max RAM_Percentage,Mean RAM_Usage_GB,Max RAM_Usage_GB
3.0,0:00:04.032190,17.53125,21.275,86.2,86.3,13.166604042053223,13.183971405029297
