Granularity,Time_Elapsed,Mean CPU_Percentage,Max CPU_Percentage,Mean RAM_Percentage,Max RAM_Percentage,Mean RAM_Usage_GB,Max RAM_Usage_GB
17.0,0:04:54.898177,16.980522260273972,45.4375,79.18013698630138,79.7,13.23927931589623,13.318561553955078
