Granularity,Time_Elapsed,Mean CPU_Percentage,Max CPU_Percentage,Mean RAM_Percentage,Max RAM_Percentage,Mean RAM_Usage_GB,Max RAM_Usage_GB
5.0,0:00:19.142993,20.433552631578948,28.2375,85.79473684210527,86.0,13.098676179584704,13.134681701660156
