Granularity,Time_Elapsed,Mean CPU_Percentage,Max CPU_Percentage,Mean RAM_Percentage,Max RAM_Percentage,Mean RAM_Usage_GB,Max RAM_Usage_GB
10.0,0:02:40.597271,19.430110062893082,31.8375,84.26415094339623,84.6,12.865063985188803,12.909358978271484
