Granularity,Time_Elapsed,Mean CPU_Percentage,Max CPU_Percentage,Mean RAM_Percentage,Max RAM_Percentage,Mean RAM_Usage_GB,Max RAM_Usage_GB
9.0,0:01:56.186863,19.759673913043475,40.525000000000006,84.14608695652174,84.3,12.848019309665846,12.868270874023438
